  30.52 -0.004660186133069 -0.009178806559781  -0.002618846411517 -0.004381355420829 0.005329392380529 -0.004893161582951
  30.41 -0.004577501472101 -0.009018773945197  -0.002633980424436 -0.004309097976010 0.005250565548315 -0.004932938778811
  30.29 -0.004495860838023 -0.008860652471517  -0.002647801492748 -0.004237543771608 0.005171734088726 -0.004969904765506
  30.18 -0.004415258928321 -0.008704436470308  -0.002660335305956 -0.004166696746313 0.005092925995862 -0.005004111711809
  30.06 -0.004335690327036 -0.008550119941073  -0.002671607430851 -0.004096560549983 0.005014168749477 -0.005035611629067
  29.95 -0.004257149507521 -0.008397696557931  -0.002681643306638 -0.004027138526298 0.004935489361819 -0.005064456421941
  29.83 -0.004179630835196 -0.008247159676325  -0.002690468240151 -0.003958433746586 0.004856914338595 -0.005090697810777
  29.72 -0.004103128570289 -0.008098502339711  -0.002698107401172 -0.003890448986403 0.004778469703259 -0.005114387360665
  29.60 -0.004027636870561 -0.007951717286253  -0.002704585817860 -0.003823186743752 0.004700180982267 -0.005135576445874
  29.49 -0.003953149794023 -0.007806796955519  -0.002709928372267 -0.003756649244284 0.004622073199005 -0.005154316241179
  29.38 -0.003879661301647 -0.007663733495147  -0.002714159795948 -0.003690838439995 0.004544170892438 -0.005170657717745
  29.27 -0.003807165260047 -0.007522518767535  -0.002717304665684 -0.003625756014002 0.004466498088919 -0.005184651601054
  29.16 -0.003735655444165 -0.007383144356472  -0.002719387399291 -0.003561403395715 0.004389078331682 -0.005196348395412
  29.04 -0.003665125539928 -0.007245601573804  -0.002720432251533 -0.003497781747835 0.004311934650916 -0.005205798342530
  28.93 -0.003595569146900 -0.007109881466036  -0.002720463310120 -0.003434891978921 0.004235089582413 -0.005213051422611
  28.82 -0.003526979780915 -0.006975974820943  -0.002719504491825 -0.003372734759879 0.004158565163666 -0.005218157337868
  28.71 -0.003459350876690 -0.006843872174155  -0.002717579538666 -0.003311310506609 0.004082382926932 -0.005221165500814
  28.60 -0.003392675790433 -0.006713563815701  -0.002714712014213 -0.003250619397786 0.004006563907900 -0.005222125026025
  28.49 -0.003326947802423 -0.006585039796546  -0.002710925299961 -0.003190661382671 0.003931128634421 -0.005221084710622
  28.39 -0.003262160119577 -0.006458289935082  -0.002706242591829 -0.003131436174600 0.003856097142985 -0.005218093037523
  28.28 -0.003198305878004 -0.006333303823608  -0.002700686896720 -0.003072943262697 0.003781488963541 -0.005213198147691
  28.17 -0.003135378145535 -0.006210070834757  -0.002694281029202 -0.003015181919246 0.003707323125574 -0.005206447836444
  28.06 -0.003073369924235 -0.006088580127901  -0.002687047608259 -0.002958151194485 0.003633618167204 -0.005197889557359
  27.95 -0.003012274152904 -0.005968820655517  -0.002679009054151 -0.002901849932221 0.003560392117848 -0.005187570387578
  27.85 -0.002952083709548 -0.005850781169517  -0.002670187585356 -0.002846276762891 0.003487662519029 -0.005175537040819
  27.74 -0.002892791413839 -0.005734450227532  -0.002660605215605 -0.002791430124376 0.003415446406599 -0.005161835837887
  27.64 -0.002834390029552 -0.005619816199159  -0.002650283751007 -0.002737308249425 0.003343760329386 -0.005146512715559
  27.53 -0.002776872266985 -0.005506867272176  -0.002639244787273 -0.002683909183440 0.003272620335750 -0.005129613204037
  27.43 -0.002720230785351 -0.005395591458689  -0.002627509707006 -0.002631230777532 0.003202041988330 -0.005111182433022
  27.32 -0.002664458195162 -0.005285976601256  -0.002615099677108 -0.002579270707605 0.003132040352766 -0.005091265108288
  27.22 -0.002609547060580 -0.005178010378955  -0.002602035646258 -0.002528026462646 0.003062630010708 -0.005069905517976
  27.11 -0.002555489901755 -0.005071680313401  -0.002588338342479 -0.002477495362075 0.002993825054618 -0.005047147512427
  27.01 -0.002502279197138 -0.004966973774720  -0.002574028270799 -0.002427674556174 0.002925639087763 -0.005023034502227
  26.91 -0.002449907385773 -0.004863877987472  -0.002559125710993 -0.002378561029560 0.002858085238529 -0.004997609457345
  26.80 -0.002398366869570 -0.004762380036513  -0.002543650715412 -0.002330151604221 0.002791176147848 -0.004970914891950
  26.70 -0.002347650015549 -0.004662466872822  -0.002527623106900 -0.002282442951220 0.002724923979600 -0.004942992857040
  26.60 -0.002297749158072 -0.004564125319252  -0.002511062476793 -0.002235431585500 0.002659340424954 -0.004913884944563
  26.50 -0.002248656601042 -0.004467342076249  -0.002493988183005 -0.002189113876283 0.002594436696729 -0.004883632272884
  26.40 -0.002200364620089 -0.004372103727497  -0.002476419348196 -0.002143486050980 0.002530223545006 -0.004852275483757
  26.30 -0.002152865464723 -0.004278396745518  -0.002458374858027 -0.002098544203428 0.002466711239782 -0.004819854729091
  26.20 -0.002106151360476 -0.004186207497205  -0.002439873359494 -0.002054284282179 0.002403909597857 -0.004786409686782
  26.10 -0.002060214511009 -0.004095522249308  -0.002420933259343 -0.002010702122163 0.002341827968523 -0.004751979527755
  26.00 -0.002015047100204 -0.004006327173853  -0.002401572722577 -0.001967793419964 0.002280475245708 -0.004716602937859
  25.90 -0.001970641294229 -0.003918608353500  -0.002381809671034 -0.001925553758109 0.002219859866238 -0.004680318094023
  25.80 -0.001926989243581 -0.003832351786847  -0.002361661782046 -0.001883978601597 0.002159989813313 -0.004643162669778
  25.70 -0.001884083085100 -0.003747543393669  -0.002341146487192 -0.001843063304838 0.002100872626472 -0.004605173828105
  25.60 -0.001841914943968 -0.003664169020095  -0.002320280971112 -0.001802803108837 0.002042515399869 -0.004566388221109
  25.50 -0.001800476935680 -0.003582214443722  -0.002299082170416 -0.001763193156800 0.001984924783783 -0.004526841980044
  25.41 -0.001759761167983 -0.003501665378672  -0.002277566772662 -0.001724228489153 0.001928106993943 -0.004486570718241
  25.31 -0.001719759742807 -0.003422507480573  -0.002255751215423 -0.001685904049177 0.001872067813052 -0.004445609526121
  25.21 -0.001680464758154 -0.003344726351492  -0.002233651685420 -0.001648214691466 0.001816812597501 -0.004403992969241
  25.12 -0.001641868309977 -0.003268307544791  -0.002211284117743 -0.001611155181274 0.001762346271954 -0.004361755081683
  25.02 -0.001603962494025 -0.003193236569926  -0.002188664195142 -0.001574720196688 0.001708673351896 -0.004318929371474
  24.93 -0.001566739407667 -0.003119498897171  -0.002165807347402 -0.001538904340331 0.001655797925637 -0.004275548809419
  24.83 -0.001530191151693 -0.003047079962292  -0.002142728750788 -0.001503702135681 0.001603723678162 -0.004231645833221
  24.74 -0.001494309832084 -0.002975965171138  -0.002119443327567 -0.001469108034226 0.001552453885280 -0.004187252344769
  24.64 -0.001459087561762 -0.002906139904181  -0.002095965745609 -0.001435116418497 0.001501991418610 -0.004142399708733
  24.55 -0.001424516462318 -0.002837589520976  -0.002072310418065 -0.001401721604023 0.001452338756636 -0.004097118747677
  24.45 -0.001390588665703 -0.002770299364563  -0.002048491503105 -0.001368917847133 0.001403497982329 -0.004051439746514
  24.36 -0.001357296315908 -0.002704254765801  -0.002024522903751 -0.001336699343010 0.001355470793116 -0.004005392450980
  24.27 -0.001324631570609 -0.002639441047632  -0.002000418267767 -0.001305060233492 0.001308258502399 -0.003959006060158
  24.18 -0.001292586602789 -0.002575843529279  -0.001976190987631 -0.001273994608593 0.001261862050614 -0.003912309235149
  24.08 -0.001261153602339 -0.002513447530374  -0.001951854200576 -0.001243496511056 0.001216282001113 -0.003865330094519
  23.99 -0.001230324777626 -0.002452238375028  -0.001927420788707 -0.001213559936786 0.001171518554692 -0.003818096211048
  23.90 -0.001200092357040 -0.002392201395815  -0.001902903379183 -0.001184178842657 0.001127571547634 -0.003770634617799
  23.81 -0.001170448590518 -0.002333321937709  -0.001878314344479 -0.001155347145862 0.001084440465378 -0.003722971805625
  23.72 -0.001141385751034 -0.002275585361936  -0.001853665802710 -0.001127058728680 0.001042124439044 -0.003675133722846
  23.63 -0.001112896136072 -0.002218977049769  -0.001828969618035 -0.001099307439783 0.001000622259096 -0.003627145780559
  23.54 -0.001084972069069 -0.002163482406247  -0.001804237401123 -0.001072087102254 0.000959932373173 -0.003579032842012
  23.45 -0.001057605900834 -0.002109086863832  -0.001779480509688 -0.001045391508818 0.000920052901270 -0.003530819241691
  23.36 -0.001030790010936 -0.002055775885994  -0.001754710049104 -0.001019214432036 0.000880981634432 -0.003482528768074
  23.27 -0.001004516809075 -0.002003534970732  -0.001729936873072 -0.000993549623867 0.000842716039746 -0.003434184676432
  23.18 -0.000978778736419 -0.001952349654018  -0.001705171584371 -0.000968390818706 0.000805253275084 -0.003385809686438
  23.09 -0.000953568266923 -0.001902205513185  -0.001680424535661 -0.000943731733819 0.000768590187371 -0.003337425987101
  23.00 -0.000928877908612 -0.001853088170237  -0.001655705830367 -0.000919566079099 0.000732723319193 -0.003289055231837
  22.92 -0.000904700204847 -0.001804983295096  -0.001631025323619 -0.000895887550560 0.000697648919103 -0.003240718547952
  22.83 -0.000881027735560 -0.001757876608781  -0.001606392623263 -0.000872689840422 0.000663362946280 -0.003192436535179
  22.74 -0.000857853118469 -0.001711753886513  -0.001581817090936 -0.000849966635161 0.000629861073454 -0.003144229267086
  22.65 -0.000835169010256 -0.001666600960766  -0.001557307843204 -0.000827711620056 0.000597138700574 -0.003096116297369
  22.57 -0.000812968107731 -0.001622403724233  -0.001532873752764 -0.000805918481364 0.000565190952850 -0.003048116657190
  22.48 -0.000791243148961 -0.001579148132738  -0.001508523449714 -0.000784580908813 0.000534012692247 -0.003000248862772
  22.40 -0.000769986914381 -0.001536820208075  -0.001484265322877 -0.000763692595274 0.000503598526162 -0.002952530917184
  22.31 -0.000749192227869 -0.001495406040780  -0.001460107521200 -0.000743247244349 0.000473942806875 -0.002904980311207
  22.23 -0.000728851957806 -0.001454891792838  -0.001436057955197 -0.000723238567668 0.000445039645761 -0.002857614027677
  22.14 -0.000708959018101 -0.001415263700321  -0.001412124298469 -0.000703660289433 0.000416882914582 -0.002810448547280
  22.06 -0.000689506369195 -0.001376508075960  -0.001388313989276 -0.000684506147185 0.000389466254711 -0.002763499848608
  21.97 -0.000670487019036 -0.001338611311651  -0.001364634232166 -0.000665769896895 0.000362783083413 -0.002716783413959
  21.89 -0.000651894024031 -0.001301559880895  -0.001341091999672 -0.000647445310038 0.000336826602525 -0.002670314231236
  21.80 -0.000633720489971 -0.001265340341174  -0.001317694034056 -0.000629526179991 0.000311589800836 -0.002624106800180
  21.72 -0.000615959572926 -0.001229939336252  -0.001294446849119 -0.000612006320947 0.000287065465257 -0.002578175135187
  21.64 -0.000598604480124 -0.001195343598427  -0.001271356732058 -0.000594879572902 0.000263246185267 -0.002532532768077
  21.56 -0.000581648470789 -0.001161539950699  -0.001248429745391 -0.000578139799706 0.000240124362018 -0.002487192755137
  21.47 -0.000565084856971 -0.001128515308890  -0.001225671728922 -0.000561780893723 0.000217692211588 -0.002442167680214
  21.39 -0.000548907004331 -0.001096256683684  -0.001203088301771 -0.000545796775830 0.000195941776910 -0.002397469657642
  21.31 -0.000533108332921 -0.001064751182618  -0.001180684864455 -0.000530181397916 0.000174864930370 -0.002353110340207
  21.23 -0.000517682317916 -0.001033986011994  -0.001158466601014 -0.000514928744392 0.000154453382918 -0.002309100920618
  21.15 -0.000502622490342 -0.001003948478738  -0.001136438481195 -0.000500032833390 0.000134698691003 -0.002265452138600
  21.07 -0.000487922437760 -0.000974625992192  -0.001114605262685 -0.000485487718332 0.000115592262433 -0.002222174284617
  20.99 -0.000473575804935 -0.000946006065840  -0.001092971493392 -0.000471287490262 0.000097125365096 -0.002179277204740
  20.91 -0.000459576294478 -0.000918076318976  -0.001071541513774 -0.000457426277195 0.000079289131413 -0.002136770307215
  20.83 -0.000445917667459 -0.000890824478306  -0.001050319459214 -0.000443898247695 0.000062074568955 -0.002094662566418
  20.75 -0.000432593743997 -0.000864238379488  -0.001029309262444 -0.000430697611094 0.000045472563811 -0.002052962528464
  20.67 -0.000419598403827 -0.000838305968615  -0.001008514656015 -0.000417818618842 0.000029473888282 -0.002011678316711
  20.59 -0.000406925586834 -0.000813015303630  -0.000987939174803 -0.000405255565379 0.000014069210803 -0.001970817637477
  20.51 -0.000394569293572 -0.000788354555684  -0.000967586158566 -0.000393002790142 -0.000000750900861 -0.001930387785818
  20.43 -0.000382523585748 -0.000764312010431  -0.000947458754542 -0.000381054677992 -0.000014995971316 -0.001890395649696
  20.35 -0.000370782586689 -0.000740876069265  -0.000927559920081 -0.000369405660629 -0.000028675610551 -0.001850847718008
  20.28 -0.000359340481780 -0.000718035250499  -0.000907892425325 -0.000358050217188 -0.000041799507215 -0.001811750084999
  20.20 -0.000348191518876 -0.000695778190479  -0.000888458855918 -0.000346982876134 -0.000054377421457 -0.001773108456013
  20.12 -0.000337330008695 -0.000674093644643  -0.000869261615760 -0.000336198215155 -0.000066419179239 -0.001734928154292
  20.05 -0.000326750325177 -0.000652970488520  -0.000850302929788 -0.000325690862680 -0.000077934665069 -0.001697214126889
  19.97 -0.000316446905831 -0.000632397718674  -0.000831584846804 -0.000315455498474 -0.000088933814631 -0.001659970950355
  19.89 -0.000306414252045 -0.000612364453586  -0.000813109242323 -0.000305486854725 -0.000099426609578 -0.001623202837008
  19.82 -0.000296646929379 -0.000592859934484  -0.000794877821458 -0.000295779716366 -0.000109423069130 -0.001586913641265
  19.74 -0.000287139567834 -0.000573873526111  -0.000776892121838 -0.000286328922540 -0.000118933246335 -0.001551106866430
  19.67 -0.000277886862096 -0.000555394717440  -0.000759153516551 -0.000277129366222 -0.000127967218256 -0.001515785670050
  19.59 -0.000268883571752 -0.000537413122334  -0.000741663217117 -0.000268175996113 -0.000136535082611 -0.001480952871105
  19.52 -0.000260124521489 -0.000519918480152  -0.000724422276483 -0.000259463816589 -0.000144646950179 -0.001446610956024
  19.44 -0.000251604601268 -0.000502900656293  -0.000707431592051 -0.000250987887700 -0.000152312938032 -0.001412762085540
  19.37 -0.000243318766470 -0.000486349642699  -0.000690691908716 -0.000242743327094 -0.000159543163674 -0.001379408100927
  19.29 -0.000235262038025 -0.000470255558291  -0.000674203821943 -0.000234725309475 -0.000166347740649 -0.001346550530354
  19.22 -0.000227429502515 -0.000454608649363  -0.000657967780846 -0.000226929067280 -0.000172736770308 -0.001314190596041
  19.15 -0.000219816312252 -0.000439399289918  -0.000641984091301 -0.000219349891305 -0.000178720336626 -0.001282329220728
  19.07 -0.000212417685341 -0.000424617981953  -0.000626252919065 -0.000211983130837 -0.000184308500807 -0.001250967034252
  19.00 -0.000205228905712 -0.000410255355695  -0.000610774292919 -0.000204824194254 -0.000189511295572 -0.001220104379955
  18.93 -0.000198245323135 -0.000396302169783  -0.000595548107820 -0.000197868549806 -0.000194338718918 -0.001189741321127
  18.86 -0.000191462353214 -0.000382749311406  -0.000580574128067 -0.000191111724129 -0.000198800729107 -0.001159877649601
  18.78 -0.000184875477353 -0.000369587796386  -0.000565851990475 -0.000184549304956 -0.000202907238808 -0.001130512890035
  18.71 -0.000178480242710 -0.000356808769217  -0.000551381207568 -0.000178176939593 -0.000206668110820 -0.001101646307760
  18.64 -0.000172272262119 -0.000344403503050  -0.000537161170765 -0.000171990335385 -0.000210093151155 -0.001073276916126
  18.57 -0.000166247214002 -0.000332363399642  -0.000523191153586 -0.000165985260801 -0.000213192105788 -0.001045403482029
  18.50 -0.000160400842254 -0.000320679989244  -0.000509470314853 -0.000160157544236 -0.000215974654122 -0.001018024533745
  18.43 -0.000154728956106 -0.000309344930453  -0.000495997701898 -0.000154503075373 -0.000218450405009 -0.000991138366705
  18.36 -0.000149227429973 -0.000298350010022  -0.000482772253772 -0.000149017803956 -0.000220628891784 -0.000964743051491
  18.29 -0.000143892203281 -0.000287687142611  -0.000469792804451 -0.000143697741315 -0.000222519567768 -0.000938836439038
  18.22 -0.000138719280270 -0.000277348370511  -0.000457058086046 -0.000138538959059 -0.000224131801335 -0.000913416168725
  18.15 -0.000133704729784 -0.000267325863314  -0.000444566731999 -0.000133537589677 -0.000225474871846 -0.000888479674408
  18.08 -0.000128844685037 -0.000257611917545  -0.000432317280284 -0.000128689826672 -0.000226557965991 -0.000864024191102
  18.01 -0.000124135343364 -0.000248198956254  -0.000420308176596 -0.000123991923933 -0.000227390172040 -0.000840046761942
  17.94 -0.000119572965952 -0.000239079528562  -0.000408537777528 -0.000119440196286 -0.000227980477785 -0.000816544244614
  17.87 -0.000115153877549 -0.000230246309173  -0.000397004353748 -0.000115031018619 -0.000228337765335 -0.000793513318150
  17.81 -0.000110874466167 -0.000221692097845  -0.000385706093149 -0.000110760826414 -0.000228470808204 -0.000770950489348
  17.74 -0.000106731182754 -0.000213409818820  -0.000374641104004 -0.000106626115313 -0.000228388266930 -0.000748852099390
  17.67 -0.000102720540856 -0.000205392520219  -0.000363807418084 -0.000102623440941 -0.000228098686654 -0.000727214330353
  17.60 -0.000098839116262 -0.000197633373404  -0.000353202993779 -0.000098749418487 -0.000227610492831 -0.000706033211652
  17.54 -0.000095083546633 -0.000190125672294  -0.000342825719189 -0.000095000722797 -0.000226931989137 -0.000685304626665
  17.47 -0.000091450531113 -0.000182862832656  -0.000332673415198 -0.000091374088024 -0.000226071353234 -0.000665024318633
  17.40 -0.000087936829923 -0.000175838391358  -0.000322743838528 -0.000087866307207 -0.000225036635160 -0.000645187897770
  17.34 -0.000084539263947 -0.000169046005588  -0.000313034684763 -0.000084474231904 -0.000223835753521 -0.000625790846741
  17.27 -0.000081254714294 -0.000162479452041  -0.000303543591363 -0.000081194772287 -0.000222476493825 -0.000606828527321
  17.20 -0.000078080121852 -0.000156132626076  -0.000294268140630 -0.000078024896440 -0.000220966505754 -0.000588296186370
  17.14 -0.000075012486825 -0.000149999540839  -0.000285205862670 -0.000074961629921 -0.000219313300552 -0.000570188962282
  17.07 -0.000072048868256 -0.000144074326360  -0.000276354238307 -0.000072002055604 -0.000217524249318 -0.000552501890592
  17.01 -0.000069186383541 -0.000138351228617  -0.000267710701975 -0.000069143313349 -0.000215606580861 -0.000535229910055
  16.94 -0.000066422207922 -0.000132824608576  -0.000259272644576 -0.000066382599314 -0.000213567380184 -0.000518367868635
  16.88 -0.000063753573975 -0.000127488941203  -0.000251037416310 -0.000063717165726 -0.000211413586439 -0.000501910529380
  16.81 -0.000061177771083 -0.000122338814445  -0.000243002329456 -0.000061144320266 -0.000209151991407 -0.000485852576056
  16.75 -0.000058692144897 -0.000117368928192  -0.000235164661135 -0.000058661425726 -0.000206789238517 -0.000470188618881
  16.69 -0.000056294096785 -0.000112574093211  -0.000227521656019 -0.000056265899634 -0.000204331821293 -0.000454913199833
  16.62 -0.000053981083274 -0.000107949230058  -0.000220070529014 -0.000053955213405 -0.000201786082262 -0.000440020798722
  16.56 -0.000051750615475 -0.000103489367965  -0.000212808467894 -0.000051726892199 -0.000199158212274 -0.000425505838077
  16.50 -0.000049600258505 -0.000099189643710  -0.000205732635901 -0.000049578514302 -0.000196454249685 -0.000411362688630
  16.43 -0.000047527630893 -0.000095045300459  -0.000198840174293 -0.000047507710351 -0.000193680079346 -0.000397585674819
  16.37 -0.000045530403983 -0.000091051686596  -0.000192128204864 -0.000045512163103 -0.000190841432460 -0.000384169079578
  16.31 -0.000043606301324 -0.000087204254528  -0.000185593832400 -0.000043589606703 -0.000187943886257 -0.000371107149547
  16.25 -0.000041753098052 -0.000083498559476  -0.000179234147107 -0.000041737826215 -0.000184992863706 -0.000358394100049
  16.18 -0.000039968620264 -0.000079930258247  -0.000173046226981 -0.000039954656960 -0.000181993633163 -0.000346024119842
  16.12 -0.000038250744388 -0.000076495107987  -0.000167027140134 -0.000038237983878 -0.000178951308958 -0.000333991376114
  16.06 -0.000036597396544 -0.000073188964927  -0.000161173947076 -0.000036585741171 -0.000175870851153 -0.000322290018763
  16.00 -0.000035006551745 -0.000070007782810  -0.000155483702241 -0.000034995911219 -0.000172757065177 -0.000310914183976
  15.94 -0.000033476233859 -0.000066947612822  -0.000149953458277 -0.000033466524778 -0.000169614603152 -0.000299858002601
  15.88 -0.000032004514771 -0.000064004601944  -0.000144580268624 -0.000031995660190 -0.000166447968005 -0.000289115605446
  15.82 -0.000030589512749 -0.000061174989686  -0.000139361184932 -0.000030581441669 -0.000163261508100 -0.000278681118384
  15.76 -0.000029229392464 -0.000058455108161  -0.000134293261890 -0.000029222039393 -0.000160059420552 -0.000268548671809
  15.70 -0.000027922364326 -0.000055841380753  -0.000129373559193 -0.000027915668919 -0.000156845752322 -0.000258712404869
  15.64 -0.000026666683803 -0.000053330320774  -0.000124599143462 -0.000026660590483 -0.000153624401110 -0.000249166469311
  15.58 -0.000025460650738 -0.000050918530118  -0.000119967090109 -0.000025455108331 -0.000150399116728 -0.000239905033232
  15.52 -0.000024302608670 -0.000048602697902  -0.000115474485144 -0.000024297570049 -0.000147173502182 -0.000230922284895
  15.46 -0.000023190944144 -0.000046379599110  -0.000111118426931 -0.000023186366015 -0.000143951015292 -0.000222212436048
  15.40 -0.000022124086024 -0.000044246093215  -0.000106896027885 -0.000022119928549 -0.000140734970014 -0.000213769725733
  15.34 -0.000021100504799 -0.000042199122819  -0.000102804416118 -0.000021096731414 -0.000137528538220 -0.000205588423310
  15.28 -0.000020118711896 -0.000040235712268  -0.000098840737027 -0.000020115288992 -0.000134334751256 -0.000197662831922
  15.22 -0.000019177258982 -0.000038352966277  -0.000095002154825 -0.000019174155743 -0.000131156501824 -0.000189987291422
  15.16 -0.000018274737271 -0.000036548068552  -0.000091285854015 -0.000018271925395 -0.000127996545898 -0.000182556181567
  15.11 -0.000017409776831 -0.000034818280404  -0.000087689040817 -0.000017407230415 -0.000124857504632 -0.000175363924735
  15.05 -0.000016581045888 -0.000033160939372  -0.000084208944522 -0.000016578741157 -0.000121741866483 -0.000168404988798
  14.99 -0.000015787250131 -0.000031573457835  -0.000080842818808 -0.000015785165343 -0.000118651989248 -0.000161673889732
  14.93 -0.000015027132022 -0.000030053321640  -0.000077587942987 -0.000015025247273 -0.000115590102463 -0.000155165194211
  14.88 -0.000014299470102 -0.000028598088716  -0.000074441623202 -0.000014297767177 -0.000112558309504 -0.000148873521968
  14.82 -0.000013603078300 -0.000027205387706  -0.000071401193567 -0.000013601540558 -0.000109558590038 -0.000142793548168
  14.76 -0.000012936805247 -0.000025872916588  -0.000068464017251 -0.000012935417470 -0.000106592802395 -0.000136920005590
  14.71 -0.000012299533589 -0.000024598441314  -0.000065627487506 -0.000012298281890 -0.000103662686104 -0.000131247686711
  14.65 -0.000011690179301 -0.000023379794442  -0.000062889028645 -0.000011689051008 -0.000100769864351 -0.000125771445687
  14.60 -0.000011107691009 -0.000022214873784  -0.000060246096956 -0.000011106674560 -0.000097915846607 -0.000120486200218
  14.54 -0.000010551049315 -0.000021101641051  -0.000057696181573 -0.000010550134175 -0.000095102031241 -0.000115386933336
  14.49 -0.000010019266117 -0.000020038120511  -0.000055236805284 -0.000010018442688 -0.000092329708171 -0.000110468695011
  14.43 -0.000009511383947 -0.000019022397657  -0.000052865525292 -0.000009510643483 -0.000089600061623 -0.000105726603717
  14.37 -0.000009026475300 -0.000018052617871  -0.000050579933922 -0.000009025809854 -0.000086914172806 -0.000101155847862
  14.32 -0.000008563641975 -0.000017126985115  -0.000048377659273 -0.000008563044315 -0.000084273022752 -0.000096751687124
  14.27 -0.000008122014421 -0.000016243760614  -0.000046256365823 -0.000008121477974 -0.000081677495071 -0.000092509453662
  14.21 -0.000007700751084 -0.000015401261563  -0.000044213754982 -0.000007700269880 -0.000079128378795 -0.000088424553255
  14.16 -0.000007299037763 -0.000014597859833  -0.000042247565593 -0.000007298606382 -0.000076626371215 -0.000084492466324
  14.10 -0.000006916086968 -0.000013831980699  -0.000040355574389 -0.000006915700499 -0.000074172080724 -0.000080708748847
  14.05 -0.000006551137290 -0.000013102101571  -0.000038535596396 -0.000006550791276 -0.000071766029697 -0.000077069033183
  14.00 -0.000006203452771 -0.000012406750743  -0.000036785485292 -0.000006203143177 -0.000069408657367 -0.000073569028835
  13.94 -0.000005872322283 -0.000011744506150  -0.000035103133723 -0.000005872045454 -0.000067100322675 -0.000070204523044
  13.89 -0.000005557058916 -0.000011113994145  -0.000033486473561 -0.000005556811543 -0.000064841307177 -0.000066971381363
  13.84 -0.000005256999367 -0.000010513888280  -0.000031933476136 -0.000005256778461 -0.000062631817900 -0.000063865548101
  13.78 -0.000004971503340 -0.000009942908110  -0.000030442152407 -0.000004971306202 -0.000060471990194 -0.000060883046698
  13.73 -0.000004699952958 -0.000009399818007  -0.000029010553101 -0.000004699777142 -0.000058361890586 -0.000058019980007
  13.68 -0.000004441752168 -0.000008883425989  -0.000027636768808 -0.000004441595476 -0.000056301519657 -0.000055272530476
  13.63 -0.000004196326172 -0.000008392582566  -0.000026318930033 -0.000004196186614 -0.000054290814776 -0.000052636960293
  13.57 -0.000003963120852 -0.000007926179598  -0.000025055207214 -0.000003962996641 -0.000052329653004 -0.000050109611398
  13.52 -0.000003741602207 -0.000007483149174  -0.000023843810693 -0.000003741491728 -0.000050417853754 -0.000047686905464
  13.47 -0.000003531255801 -0.000007062462505  -0.000022682990663 -0.000003531157605 -0.000048555181629 -0.000045365343766
  13.42 -0.000003331586219 -0.000006663128828  -0.000021571037065 -0.000003331499000 -0.000046741349080 -0.000043141507009
  13.37 -0.000003142116522 -0.000006284194336  -0.000020506279460 -0.000003142039106 -0.000044976019115 -0.000041012055056
  13.32 -0.000002962387728 -0.000005924741122  -0.000019487086863 -0.000002962319060 -0.000043258807928 -0.000038973726625
  13.27 -0.000002791958282 -0.000005583886133  -0.000018511867547 -0.000002791897420 -0.000041589287520 -0.000037023338879
  13.22 -0.000002630403553 -0.000005260780151  -0.000017579068815 -0.000002630349644 -0.000039966988251 -0.000035157786997
  13.16 -0.000002477315323 -0.000004954606788  -0.000016687176740 -0.000002477267606 -0.000038391401375 -0.000033374043632
  13.11 -0.000002332301299 -0.000004664581496  -0.000015834715879 -0.000002332259096 -0.000036861981514 -0.000031669158370
  13.06 -0.000002194984625 -0.000004389950600  -0.000015020248959 -0.000002194947324 -0.000035378149087 -0.000030040257090
  13.01 -0.000002065003409 -0.000004129990346  -0.000014242376535 -0.000002064970465 -0.000033939292681 -0.000028484541291
  12.97 -0.000001942010250 -0.000003884005963  -0.000013499736626 -0.000001941981175 -0.000032544771409 -0.000026999287364
  12.92 -0.000001825671788 -0.000003651330755  -0.000012791004325 -0.000001825646146 -0.000031193917149 -0.000025581845806
  12.87 -0.000001715668248 -0.000003431325197  -0.000012114891383 -0.000001715645650 -0.000029886036802 -0.000024229640413
  12.82 -0.000001611693005 -0.000003223376061  -0.000011470145782 -0.000001611673106 -0.000028620414436 -0.000022940167409
  12.77 -0.000001513452154 -0.000003026895553  -0.000010855551276 -0.000001513434644 -0.000027396313389 -0.000021710994539
  12.72 -0.000001420664084 -0.000002841320470  -0.000010269926919 -0.000001420648688 -0.000026212978349 -0.000020539760125
  12.67 -0.000001333059073 -0.000002666111382  -0.000009712126578 -0.000001333045545 -0.000025069637319 -0.000019424172094
  12.62 -0.000001250378877 -0.000002500751817  -0.000009181038422 -0.000001250367001 -0.000023965503551 -0.000018362006956
  12.57 -0.000001172376346 -0.000002344747482  -0.000008675584400 -0.000001172365927 -0.000022899777431 -0.000017351108768
  12.53 -0.000001098815030 -0.000002197625493  -0.000008194719706 -0.000001098805896 -0.000021871648267 -0.000016389388059
  12.48 -0.000001029468810 -0.000002058933620  -0.000007737432228 -0.000001029460809 -0.000020880296049 -0.000015474820734
  12.43 -0.000000964121529 -0.000001928239557  -0.000007302741986 -0.000000964114527 -0.000019924893120 -0.000014605446946
  12.38 -0.000000902566636 -0.000001805130210  -0.000006889700561 -0.000000902560513 -0.000019004605805 -0.000013779369960
  12.34 -0.000000844606836 -0.000001689210997  -0.000006497390509 -0.000000844601485 -0.000018118595960 -0.000012994754982
  12.29 -0.000000790053752 -0.000001580105169  -0.000006124924774 -0.000000790049080 -0.000017266022469 -0.000012249827981
